SlideName	ScanLabel	ROILabel	SegmentLabel	SegmentDisplayName	CD10+	PanCK+	QCFlags	AOISurfaceArea	AOINucleiCount	ROICoordinateX	ROICoordinateY	RawReads	AlignedReads	DeduplicatedReads	TrimmedReads	StitchedReads	SequencingSaturation	SequencingSetID	UMIQ30	RTSQ30	GeoMxNgsPipelineVersion	LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA	LOT_Dev_Commercial_Human_WTA	Type	ROIID	SegmentID	ScanWidth	ScanHeight	ScanOffsetX	ScanOffsetY	LOQ (Human NGS Whole Transcriptome Atlas RNA)	LOQ (Dev Commercial Human WTA)
hu_kidney_003	052070A3_19Apr	010	CD10+	052070A3_19Apr | 010 | CD10+	True	False		11301.89276	65	9275	36193	2678805	2534717	249408	2670688	2655565	90.16032165		0.9955	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	0574b40b-ee38-4960-a7c3-0c44759f7314	2625a02c-e977-4d98-b86e-d23e2398d520	31718.88281	37138.9375	524	6006	13.31919098	13.31919098
hu_kidney_003	052070A3_19Apr	011	CD10+	052070A3_19Apr | 011 | CD10+	True	False		9286.310194	53	20068	27367	2266378	2131783	197416	2259296	2244388	90.73939514		0.9954	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	c5b58593-91c1-4e0b-a69a-a0716c55f3f4	22013bcf-5d09-492a-888b-9b2a2885a866	31718.88281	37138.9375	524	6006	12.00839781	12.00839781
hu_kidney_003	052070A3_19Apr	012	CD10+	052070A3_19Apr | 012 | CD10+	True	False		7912.201481	50	21233	24614	1561152	1472399	174570	1556727	1544854	88.14383873		0.9954	0.9955	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Juxtamedullary filtration membrane	16abd554-f8bd-49c3-b72d-b3e552b24cc8	3f4f4f8f-0e47-4c2c-8c2f-b4c803d4f972	31718.88281	37138.9375	524	6006	9.060700201	9.060700201
hu_kidney_003	052070A3_19Apr	013	Geometric Segment	052070A3_19Apr | 013 | Geometric Segment	False	False		24904.32592	136	14492	36884	4771958	4477418	448422	4747354	4703980	89.98480821		0.9954	0.9955	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	8c3b44b8-2ae2-4e46-bc4f-bc11b8483771	09a36459-4f17-49a3-8aa1-6a7053b60829	31718.88281	37138.9375	524	6006	24.42786578	24.42786578
hu_kidney_003	052070A3_19Apr	014	Geometric Segment	052070A3_19Apr | 014 | Geometric Segment	False	False		15746.31049	101	17226	36578	2684527	2530791	260472	2670481	2653276	89.70788184		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	f39f5a49-b5e7-4199-af11-6c8373e1c73a	31c92c58-abaa-416e-a394-c742ccb1229f	31718.88281	37138.9375	524	6006	15.90304035	15.90304035
hu_kidney_003	052070A3_19Apr	015	Geometric Segment	052070A3_19Apr | 015 | Geometric Segment	False	False		20138.9322	128	18999	36084	3351006	3174662	371872	3341933	3325390	88.28624906		0.9956	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	601bdb32-0259-4621-b879-19ccd57f1c31	9a2dcda4-178c-4e35-8ecc-7cff4ed3cf06	31718.88281	37138.9375	524	6006	19.53703561	19.53703561
hu_kidney_003	052070A3_19Apr	016	Geometric Segment	052070A3_19Apr | 016 | Geometric Segment	False	False		18684.81855	110	28332	31591	2192641	2068925	255221	2186279	2174972	87.66407675		0.9951	0.9949	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	cc49fbcb-dc03-40eb-a06c-a38e94d2dff2	e667d703-59b6-4ede-9cbc-c9b40c488588	31718.88281	37138.9375	524	6006	15.82383151	15.82383151
hu_kidney_003	052070A3_19Apr	017	Geometric Segment	052070A3_19Apr | 017 | Geometric Segment	False	False		18509.98704	111	26106	26426	2382089	2245139	272153	2376551	2364777	87.87812247		0.9955	0.9955	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	d5e2fa32-ed3d-4cd2-a836-71273dad7cf3	5645cf73-b491-460f-8a1c-706583f987a6	31718.88281	37138.9375	524	6006	15.12596716	15.12596716
hu_kidney_003	052070A3_19Apr	018	Geometric Segment	052070A3_19Apr | 018 | Geometric Segment	False	False		25290.80395	166	24512	33348	4051712	3805744	382491	4040575	4017014	89.94963928		0.9951	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical glomerulus	7f117eef-da2f-4ab6-a105-0b2ac08ffe5e	ff9a8c47-b858-40c5-91d4-90b7c0fd750c	31718.88281	37138.9375	524	6006	18.21411976	18.21411976
hu_kidney_003	052070A3_19Apr	019	CD10+	052070A3_19Apr | 019 | CD10+	True	False		8700.93542	39	24044	36066	1742793	1636247	166083	1734883	1723533	89.84975985		0.9957	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	56e98cd8-e8b8-42e7-9d36-7465007f9cb7	ce9ed696-35f3-4ed7-bec0-4f6cb6552640	31718.88281	37138.9375	524	6006	11.92142846	11.92142846
hu_kidney_003	052070A3_19Apr	020	CD10+	052070A3_19Apr | 020 | CD10+	True	False		10190.58911	66	3376	30797	2423174	2294296	224910	2415854	2401343	90.19699289		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	675389cb-9dd7-4095-9c71-79a731fd0297	a425e267-ac21-4711-b476-a7c2785acccb	31718.88281	37138.9375	524	6006	13.23947294	13.23947294
hu_kidney_003	052070A3_19Apr	021	CD10+	052070A3_19Apr | 021 | CD10+	True	False		7633.937295	61	1417	22062	1439054	1369484	163434	1435493	1427035	88.06601611		0.9954	0.9956	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	40c53f99-58c6-4928-aa9f-4439b9e5807e	a52d0502-45ff-41ef-b116-16a2c3e67916	31718.88281	37138.9375	524	6006	9.820421853	9.820421853
hu_kidney_003	052070A3_19Apr	022	CD10+	052070A3_19Apr | 022 | CD10+	True	False		10345.97719	52	1376	19140	2068377	1963048	218736	2062974	2051022	88.85732799		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	52c3f4cf-ad36-4f08-a983-e1381796f6c7	6d42e3e7-d8fb-4c87-8d28-77b89173e9b0	31718.88281	37138.9375	524	6006	13.24237702	13.24237702
hu_kidney_003	052070A3_19Apr	023	CD10+	052070A3_19Apr | 023 | CD10+	True	False		9293.003835	51	4618	38644	2017001	1913100	199556	2011484	1999503	89.56897183		0.9951	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	a3d7339a-4f6b-4339-8a57-9a91d8346413	ff84dd2d-789a-40f2-b2da-4ecc666b2e47	31718.88281	37138.9375	524	6006	12.56050457	12.56050457
hu_kidney_003	052070A3_19Apr	024	CD10+	052070A3_19Apr | 024 | CD10+	True	False		7981.687842	45	27455	33899	840333	781242	129834	837434	827067	83.38107782		0.9954	0.995	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Cortical filtration membrane	25e11c92-7046-47a2-88b7-4846e66b8165	bc211483-8139-4d08-99d1-906142c681b2	31718.88281	37138.9375	524	6006	8.313506964	8.313506964
hu_kidney_003	052070A3_19Apr	025	Geometric Segment	052070A3_19Apr | 025 | Geometric Segment	False	False		143849.8345	291	24912	31647	17727252	16079757	1209250	17666786	17561634	92.47967491		0.9953	0.995	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	124728cf-561a-4322-a785-d0ce642a29ae	fe95251b-1d03-4540-828c-dd2834f94677	31718.88281	37138.9375	524	6006	78.39150719	78.39150719
hu_kidney_003	052070A3_19Apr	026	Geometric Segment	052070A3_19Apr | 026 | Geometric Segment	False	False		197171.0537	518	25226	27293	26257240	23860119	1738151	26171525	26018402	92.71524589		0.9954	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	3039e8de-de38-4574-97dc-369200077117	67c74042-3748-431b-8159-4cc4e558206d	31718.88281	37138.9375	524	6006	105.0886239	105.0886239
hu_kidney_003	052070A3_19Apr	027	Geometric Segment	052070A3_19Apr | 027 | Geometric Segment	False	False		187374.4331	662	4809	35853	31843269	29134315	2230553	31753743	31560087	92.34389757		0.9951	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	de304d75-7dda-4630-ae70-44796ead64ac	168310d6-c59c-4c0e-836c-c2e29da29628	31718.88281	37138.9375	524	6006	108.7476661	108.7476661
hu_kidney_003	052070A3_19Apr	028	Geometric Segment	052070A3_19Apr | 028 | Geometric Segment	False	False		171493.7717	716	4269	32535	27688296	24150697	1878535	26685354	26516715	92.22161166		0.9955	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	56c439c2-cf39-42e1-9581-961dfeaae947	b5ded99a-b79b-4174-ad50-406d0b36facb	31718.88281	37138.9375	524	6006	97.54733687	97.54733687
hu_kidney_003	052070A3_19Apr	029	Geometric Segment	052070A3_19Apr | 029 | Geometric Segment	False	False		128072.9245	475	5808	23456	22771823	20834241	1729772	22643276	22523264	91.69745613		0.9956	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	50ed0a74-d4d6-430c-bb34-28ed5c7db568	e63b5466-f573-4062-8f0c-3037018df0ea	31718.88281	37138.9375	524	6006	77.25591033	77.25591033
hu_kidney_003	052070A3_19Apr	030	Geometric Segment	052070A3_19Apr | 030 | Geometric Segment	False	False		130402.1519	454	3565	16588	26669416	24038066	960408	26576850	26384492	96.00463698		0.995	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Proximal convoluted tubule	dfd8e96a-4b28-44a2-ae49-8ca906150f2b	9ec48c2e-32ef-47c4-85a1-3d4f33891382	31718.88281	37138.9375	524	6006	56.4060888	56.4060888
hu_kidney_003	052070A3_19Apr	031	PanCK+	052070A3_19Apr | 031 | PanCK+	False	True		54561.61451	382	18279.86133	34891.41016	12682900	11933911	402140	12649062	12577398	96.63027485		0.9956	0.9955	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	0f12262f-46bc-40e2-9614-513b9d69e2a7	600036a5-628e-4360-83c8-26c6c7a89675	31718.88281	37138.9375	524	6006	18.64447039	18.64447039
hu_kidney_003	052070A3_19Apr	032	PanCK+	052070A3_19Apr | 032 | PanCK+	False	True		85703.93499	593	22844.30859	30502.59961	16459236	14770692	916156	15583756	15492444	93.79747408		0.9958	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	947d6011-c804-456b-846a-e56f216fe187	66a81fd4-36a7-4be9-aab3-059084a62eba	31718.88281	37138.9375	524	6006	30.44482185	30.44482185
hu_kidney_003	052070A3_19Apr	033	PanCK+	052070A3_19Apr | 033 | PanCK+	False	True		62890.89352	373	5321.559082	33893.88281	17341932	16443404	635693	17279306	17183226	96.13405472		0.9957	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	1882e98f-60ff-492a-8b3e-aad3cf06b022	d574c5c9-45ba-4feb-a315-a2b3f7a1fc9d	31718.88281	37138.9375	524	6006	23.31412426	23.31412426
hu_kidney_003	052070A3_19Apr	034	PanCK+	052070A3_19Apr | 034 | PanCK+	False	True		52333.58855	359	2667.555664	21917.94141	16764590	15799529	586744	16709922	16611616	96.28631967		0.9954	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	c0b8a5eb-88fd-4acc-a19a-54f130848980	862202a8-a56b-45af-968a-01e00b0f1bac	31718.88281	37138.9375	524	6006	23.26467127	23.26467127
hu_kidney_003	052070A3_19Apr	035	PanCK+	052070A3_19Apr | 035 | PanCK+	False	True		65036.68333	442	16451.98828	35072.59766	24765996	23349931	732765	24682672	24543050	96.86181086		0.9953	0.995	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	33fb1973-12ff-4210-bb3a-8ecca7b560d6	18720197-e65b-4dc0-8513-6a4de87abd30	31718.88281	37138.9375	524	6006	28.0613239	28.0613239
hu_kidney_003	052070A3_19Apr	036	PanCK+	052070A3_19Apr | 036 | PanCK+	False	True		84350.54468	567	3044.252197	25462.16602	22103884	20909976	669632	22034818	21909694	96.79754774		0.9954	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Distal convoluted tubule	238b30b1-8d33-4ebd-9827-0b8da370dee5	f965f47e-45b6-4cf1-85ed-57baafd52b44	31718.88281	37138.9375	524	6006	26.52764489	26.52764489
hu_kidney_003	052070A3_19Apr	037	PanCK+	052070A3_19Apr | 037 | PanCK+	False	True		79285.69025	587	5832.708984	14296.63867	21122844	19997291	711703	21062176	20951364	96.44100293		0.9956	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	48e4022d-a90c-4d2a-95b4-1ab55f78dc76	98dfa493-479c-484e-b393-3fc868d4ac91	31718.88281	37138.9375	524	6006	27.77887232	27.77887232
hu_kidney_003	052070A3_19Apr	038	PanCK+	052070A3_19Apr | 038 | PanCK+	False	True		42074.46931	275	7008.254395	15682.28223	9733354	9208983	460582	9705676	9657592	94.99855739		0.9954	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	6cd2c1f6-2c87-4db1-bf72-8a4fc5e42602	05551db7-e993-44f2-8bc6-f1daa686378b	31718.88281	37138.9375	524	6006	20.20629178	20.20629178
hu_kidney_003	052070A3_19Apr	039	PanCK+	052070A3_19Apr | 039 | PanCK+	False	True		58839.32872	484	4157.054688	12043.46875	22482770	20735026	835071	21873168	21749064	95.97265516		0.9955	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	9b92fa35-050b-4df0-b57e-66ee6c363a98	b61ad77a-8816-4770-b7eb-e4f18ed2d2ee	31718.88281	37138.9375	524	6006	34.6461217	34.6461217
hu_kidney_003	052070A3_19Apr	040	PanCK+	052070A3_19Apr | 040 | PanCK+	False	True		130037.8266	971	10504.2334	30123.83398	27526274	25923192	949791	27452502	27311918	96.33613407		0.9955	0.9953	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	14d2092d-a817-4bb0-b895-36e9504fcda4	b9488db3-cb85-4772-8695-3f1ef796264b	31718.88281	37138.9375	524	6006	33.89834898	33.89834898
hu_kidney_003	052070A3_19Apr	041	PanCK+	052070A3_19Apr | 041 | PanCK+	False	True		122819.2138	931	10168.29785	27852.51172	18044386	16941036	565293	17988972	17888666	96.66317337		0.9954	0.9952	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	b8df8f8e-7212-49c1-bc17-88fd7a5cf8f4	67e70ffb-9030-4da8-a8a0-acd262c83e0d	31718.88281	37138.9375	524	6006	26.43645388	26.43645388
hu_kidney_003	052070A3_19Apr	042	PanCK+	052070A3_19Apr | 042 | PanCK+	False	True		134957.4928	869	14288.60059	30415.55469	16753932	15720042	610619	16660630	16550524	96.11566559		0.9953	0.9951	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Collecting duct	68c9e593-4843-46e2-8717-a5bbf78fc831	83391acd-18ac-4890-8fb0-c044352424f5	31718.88281	37138.9375	524	6006	28.39168564	28.39168564
hu_kidney_003	052070A3_19Apr	043	PanCK+	052070A3_19Apr | 043 | PanCK+	False	True		90575.63009	602	12522.87695	12508.18652	14932162	14141181	594377	14889188	14811052	95.7968362		0.9956	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	e80e0e6f-8996-4fd6-9fe4-6b3b072d40bb	dd424b46-55fa-4a86-9191-d733a4826951	31718.88281	37138.9375	524	6006	25.85079694	25.85079694
hu_kidney_003	052070A3_19Apr	044	PanCK+	052070A3_19Apr | 044 | PanCK+	False	True		60777.93443	502	15378.85938	10099.8877	18820148	17570907	593221	18747956	18634932	96.62384531		0.995	0.9947	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	1b77aae3-95c7-4514-8bf0-4bf501fadb28	5490dd3b-d70e-4663-98bc-679adc77065b	31718.88281	37138.9375	524	6006	30.02128034	30.02128034
hu_kidney_003	052070A3_19Apr	045	PanCK+	052070A3_19Apr | 045 | PanCK+	False	True		93882.28835	643	12324.56445	15886.79199	18445544	17375465	681521	18371966	18250026	96.07768195		0.9947	0.9946	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	4dc0c8e1-44a4-49d7-bdc6-1eaca8fc1b04	2bec3e1c-c1e5-4736-9712-54a1ba15f9ef	31718.88281	37138.9375	524	6006	30.15257416	30.15257416
hu_kidney_003	052070A3_19Apr	046	PanCK+	052070A3_19Apr | 046 | PanCK+	False	True		69096.85424	560	17913.95508	13301.4248	11932672	11001663	442606	11675668	11597108	95.97691731		0.9951	0.9948	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	61f630fa-d4e3-4411-ae2d-484ddc0d6a3f	918bdf18-fe71-4113-98fe-2976873a08cc	31718.88281	37138.9375	524	6006	22.28866996	22.28866996
hu_kidney_003	052070A3_19Apr	047	PanCK+	052070A3_19Apr | 047 | PanCK+	False	True		98415.95462	689	19720.77539	10767.46973	15138906	14288433	524637	15097226	15011894	96.32823977		0.9955	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	b6f68f6d-a024-49d1-a61f-fbb1544334e1	ab7b077a-7308-47bd-9b60-9ed384b18fd3	31718.88281	37138.9375	524	6006	20.81339944	20.81339944
hu_kidney_003	052070A3_19Apr	048	PanCK+	052070A3_19Apr | 048 | PanCK+	False	True		67343.27987	482	17106.0293	17069.30469	16950080	16008208	458320	16905896	16813060	97.13696874		0.9954	0.9954	"""GeoMx_NGS_Pipeline_ 2.0.0"""	NA	-	Loop of Henle	0b4c2004-0c34-4b29-8857-65fb6daac0d3	39c583a1-620e-4233-85f0-370e98080342	31718.88281	37138.9375	524	6006	20.98139343	20.98139343
hu_kidney_004	053041A2	001	Full ROI	053041A2 | 001 | Full ROI	False	False		22781.48573	135	15285	44380	1176122	1114360	118193	1173492	1167411	89.39364299	A01356:44:H2FCKDMXY	0.9961	0.9961	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical glomerulus	ed82e36b-49c2-4b00-b595-8f79f54d7c85	518a4985-c6ad-4265-9d77-085ae58f6f12	29775.47266	48148.1875	1496	502	7.883404711	7.883404711
hu_kidney_004	053041A2	002	Full ROI	053041A2 | 002 | Full ROI	False	False		27027.1661	147	20458	46123	1260275	1187705	105298	1256114	1242322	91.13433049	A01356:44:H2FCKDMXY	0.9961	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical glomerulus	a6e1d3ee-f722-441f-8a63-48664f2c0329	bc6fa253-8946-49d8-974c-70156c043388	29775.47266	48148.1875	1496	502	7.169013665	7.169013665
hu_kidney_004	053041A2	003	Full ROI	053041A2 | 003 | Full ROI	False	False		20916.98819	123	24810	45019	574663	543101	76203	573167	566927	85.96890818	A01356:44:H2FCKDMXY	0.996	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical glomerulus	55b485dd-50b9-45e2-975c-dbeafca2e15b	72875808-b730-467e-94bb-8c0737ad836c	29775.47266	48148.1875	1496	502	6.666190417	6.666190417
hu_kidney_004	053041A2	004	Full ROI	053041A2 | 004 | Full ROI	False	False		19392.27257	102	15479	3853	1258779	1186135	105745	1250969	1241692	91.08491023	A01356:44:H2FCKDMXY	0.9958	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical glomerulus	4de7a5a1-60c2-4e30-9a6e-582eaa1d6205	346b1bff-a340-469f-adbb-37ff2f52481f	29775.47266	48148.1875	1496	502	8.570085519	8.570085519
hu_kidney_004	053041A2	005	Full ROI	053041A2 | 005 | Full ROI	False	False		21436.86091	118	18600	3904	1495738	1417729	129208	1491798	1482003	90.88626952	A01356:44:H2FCKDMXY	0.996	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical glomerulus	e5e7a7f1-a932-49f8-9164-44478420a5b3	fed14128-13b6-4967-8af3-e24be5240a0c	29775.47266	48148.1875	1496	502	8.461639308	8.461639308
hu_kidney_004	053041A2	006	Full ROI	053041A2 | 006 | Full ROI	False	False		24940.66282	134	8895	4157	906438	858175	81385	904080	899508	90.51650304	A01356:44:H2FCKDMXY	0.9959	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical glomerulus	63a94538-5a14-412d-9b2c-d1169ff4291a	1b470e83-7e16-4424-9688-5acbcc3bb419	29775.47266	48148.1875	1496	502	6.033620651	6.033620651
hu_kidney_004	053041A2	007	CD10+	053041A2 | 007 | CD10+	True	False		7555.526081	38	7742	3995	175991	164716	36216	175345	172600	78.01306491	A01356:44:H2FCKDMXY	0.996	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical filtration membrane	e8c81f58-8877-4f72-996d-62b80d449cd9	61392666-d29e-4395-b191-e5b39ff91d7f	29775.47266	48148.1875	1496	502	2.642416478	2.642416478
hu_kidney_004	053041A2	008	CD10+	053041A2 | 008 | CD10+	True	False		9446.479442	48	10587	4766	208969	196915	41948	208373	206570	78.69740751	A01356:44:H2FCKDMXY	0.9961	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical filtration membrane	a90b5301-d0b2-4a5c-8727-f7f1defbdc0b	8d9dcc60-e9a2-4281-af74-8e43c730816e	29775.47266	48148.1875	1496	502	3.59911354	3.59911354
hu_kidney_004	053041A2	009	CD10+	053041A2 | 009 | CD10+	True	False		8089.582947	45	21261	5114	320796	289536	61754	308989	303416	78.67139147	A01356:44:H2FCKDMXY	0.9961	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical filtration membrane	5e951a6c-f4d4-4778-98e4-9d25066a330d	2d942e69-0c61-4f14-9ba2-e006c1b629c6	29775.47266	48148.1875	1496	502	4.440369551	4.440369551
hu_kidney_004	053041A2	010	CD10+	053041A2 | 010 | CD10+	True	False		10286.05317	55	18928	42908	227984	208423	51618	224095	218550	75.23401928	A01356:44:H2FCKDMXY	0.996	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical filtration membrane	f0e8ac5d-86b3-4048-b997-e51956495caf	85ade5eb-4284-49b5-999d-7e95265f5f14	29775.47266	48148.1875	1496	502	3.740328767	3.740328767
hu_kidney_004	053041A2	011	CD10+	053041A2 | 011 | CD10+	True	False		10166.04577	61	21666	43726	146852	138604	34890	146468	145268	74.8275663	A01356:44:H2FCKDMXY	0.9959	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical filtration membrane	7e5eea40-7693-4ce4-9201-192279eabbad	68c6ed22-38fd-4818-861d-ba995d711fb2	29775.47266	48148.1875	1496	502	2.416942239	2.416942239
hu_kidney_004	053041A2	012	CD10+	053041A2 | 012 | CD10+	True	False		11281.81184	58	7143	40743	348054	328309	63550	346633	343743	80.64323549	A01356:44:H2FCKDMXY	0.9958	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Cortical filtration membrane	d471e274-3b9f-4edf-b24d-616265b8669b	6766c5b1-5e2c-4b86-b431-c799c5aeb80f	29775.47266	48148.1875	1496	502	4.964288622	4.964288622
hu_kidney_004	053041A2	013	Full ROI	053041A2 | 013 | Full ROI	False	False		15629.33116	82	10868	30062	410723	387354	42859	409836	405806	88.93544406	A01356:44:H2FCKDMXY	0.9964	0.996	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary glomerulus	36c4aea5-8b4a-4679-a59a-bda378f463c0	0243a6f3-1962-468b-b5ce-0a267cdfce6e	29775.47266	48148.1875	1496	502	3.196708718	3.196708718
hu_kidney_004	053041A2	014	Full ROI	053041A2 | 014 | Full ROI	False	False		25871.23818	133	20816	8865	856542	809001	69438	854103	845739	91.41682149	A01356:44:H2FCKDMXY	0.996	0.996	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary glomerulus	ff8c226b-bb00-46ed-bd03-b9241a8fcce4	94079866-3c4b-414c-b0c3-37a9b9bb6f6f	29775.47266	48148.1875	1496	502	5.39021486	5.39021486
hu_kidney_004	053041A2	015	Full ROI	053041A2 | 015 | Full ROI	False	False		20000.11885	91	4959	30818	1011845	952371	89888	1007962	996092	90.56166137	A01356:44:H2FCKDMXY	0.9957	0.9956	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary glomerulus	774304d4-fd29-4280-b0b7-4e8f95db0f28	20c9675d-2d6a-4cbb-8653-37b2f8eeffe3	29775.47266	48148.1875	1496	502	8.364011161	8.364011161
hu_kidney_004	053041A2	016	Full ROI	053041A2 | 016 | Full ROI	False	False		19083.887	108	14851	9315	1528187	1432050	129277	1513341	1499518	90.97259174	A01356:44:H2FCKDMXY	0.9961	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary glomerulus	e1d4f1a3-dac2-4721-8e17-9c6208b7691d	15d6e269-d3c8-4635-9125-02e0d785244e	29775.47266	48148.1875	1496	502	9.303095912	9.303095912
hu_kidney_004	053041A2	017	Full ROI	053041A2 | 017 | Full ROI	False	False		21400.52401	112	17607	32248	1211436	1148215	89187	1208609	1200445	92.23255227	A01356:44:H2FCKDMXY	0.9962	0.9961	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary glomerulus	dc30c983-4820-432a-b66c-7df864358b52	b652c2e5-a792-4dd5-870a-5d363a0719ed	29775.47266	48148.1875	1496	502	6.322493115	6.322493115
hu_kidney_004	053041A2	018	Full ROI	053041A2 | 018 | Full ROI	False	False		24574.42508	126	7339	10078	2618543	2483824	205788	2611306	2594784	91.71487191	A01356:44:H2FCKDMXY	0.9959	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary glomerulus	20765944-23e2-48fa-8115-af4801e633a4	9fe791b6-917e-4505-bdf4-aef70329df9d	29775.47266	48148.1875	1496	502	13.19567702	13.19567702
hu_kidney_004	053041A2	019	CD10+	053041A2 | 019 | CD10+	True	False		10640.17861	49	21658	8594	436929	414202	88106	435922	433647	78.72873622	A01356:44:H2FCKDMXY	0.9962	0.996	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary filtration membrane	8a38449b-50a2-4ceb-8afd-d3e4209b8155	9d2c016e-d479-498c-8d3f-6c1dcb0c48ed	29775.47266	48148.1875	1496	502	6.347743048	6.347743048
hu_kidney_004	053041A2	020	CD10+	053041A2 | 020 | CD10+	True	False		10884.81523	58	23341	35416	398705	377513	67376	397592	394823	82.15266759	A01356:44:H2FCKDMXY	0.9958	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary filtration membrane	bcc6496f-1905-4e4a-9597-7f746381b96f	a6344d0d-4dfa-4617-8391-4a18b8860a7c	29775.47266	48148.1875	1496	502	5.115377479	5.115377479
